lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CO,T_CH4,T_O2
8.629999999999901,0.9999890826622551,0.9999999999421352,0.9999998708966054,0.9999947845651604,1.0,0.9999997440842225,1.0
8.6499999999999,0.9999904274722073,0.9999999999449329,0.9999998628883446,0.999993808175125,1.0,0.9999999446679944,1.0
8.6699999999999,0.9994501186195706,0.9999999999413358,0.9999998541419188,0.9999943290717397,1.0,0.9999998324776929,1.0
8.6899999999999,0.9991904604457638,0.9999999999564793,0.99999983732204,0.9999944794183637,1.0,0.9999997733657775,1.0
8.7099999999999,0.9996696819235087,0.9999999999350297,0.9999997991447565,0.9999945193363882,1.0,0.9999997980153488,1.0
8.7299999999999,0.9999896129597943,0.9999999999682476,0.9999998063695106,0.9999960229137397,1.0,0.9999999897586811,1.0
8.749999999999899,0.9999750294084944,0.9999999999650946,0.9999997804196461,0.9999968048273402,1.0,0.9999999640575954,1.0
8.769999999999898,0.9999608061689305,0.9999999999407585,0.9999997867623946,0.9999973043470547,1.0,0.9999999503819126,1.0
8.789999999999898,0.9991559622466664,0.9999999999188205,0.9999996673741176,0.9999982671882393,1.0,0.9999998111439137,1.0
8.809999999999897,0.9968730943224137,0.9999999999123368,0.9999996825882143,0.9999987823268377,1.0,0.999999938081352,1.0
8.829999999999897,0.9999704812571277,0.9999999999023448,0.9999996513409872,0.9999991327620741,1.0,0.9999999958427921,1.0
8.849999999999897,0.9999896997542326,0.9999999998897326,0.9999995860582747,0.9999994913943535,1.0,0.9999999689316965,1.0
8.869999999999896,0.99999242115436,0.9999999998791189,0.9999996690162263,0.9999996916194789,1.0,0.9999999901052927,1.0
8.889999999999896,0.999983678677351,0.9999999998593125,0.9999995079001724,0.9999998101400056,1.0,0.9999999482070745,1.0
8.909999999999895,0.9991771893603332,0.9999999998281819,0.9999996855255979,0.9999998873296381,1.0,0.9999998835665593,1.0
8.929999999999895,0.99969665867674,0.9999999974769516,0.9999996215435782,0.9999999384143301,1.0,0.9999999493762282,1.0
8.949999999999894,0.999948583500009,0.9999999951972196,0.9999997244497951,0.9999999675187379,1.0,0.999999980541876,1.0
8.969999999999894,0.9999863632999642,0.9999999942786655,0.9999997804284835,0.9999999821374441,1.0,0.9999999969729547,1.0
8.989999999999894,0.9994367783315852,0.9999999926788785,0.9999997905320903,0.9999999904780612,1.0,0.9999999946017848,1.0
9.009999999999893,0.9999456575315637,0.9999999889318758,0.9999998289898606,0.9999999955866858,1.0,0.9999999793266703,1.0
9.029999999999893,0.9990179664441481,0.9999999774247694,0.9999997929625906,0.9999999976416198,1.0,0.9999999730895262,1.0
9.049999999999892,0.9999617307684829,0.9999999463708988,0.9999997848222577,0.9999999990186073,1.0,0.9999999420323693,1.0
9.069999999999892,0.9996757795200253,0.9999998595857864,0.9999997901736215,0.9999999993758326,1.0,0.9999999974496401,1.0
9.089999999999892,0.9996028981156471,0.999999690378294,0.9999997755973702,0.9999999996818989,1.0,0.9999999974414244,1.0
9.109999999999891,0.9999874793390919,0.9999991791668652,0.9999997705882215,0.9999999999603428,1.0,0.9999999986807442,1.0
9.12999999999989,0.9999956549156188,0.99999856363333,0.9999997265751617,0.99999999996807,1.0,0.9999999796085337,1.0
9.14999999999989,0.9999815067156739,0.9999968147854634,0.9999997394349638,0.9999999999681588,1.0,0.9999999873276035,1.0
9.16999999999989,0.9995798192695684,0.9999954145522008,0.9999997433210996,0.999999999968292,1.0,0.9999999843397713,1.0
9.18999999999989,0.9999868191650876,0.9999924935802031,0.9999996797357404,0.9999999998961275,1.0,0.9999999802223538,1.0
9.209999999999889,0.9999591546080868,0.9999874991287285,0.9999997374930061,0.999999999368061,1.0,0.999999998967315,1.0
9.229999999999889,0.9999971121455555,0.9999849991812351,0.9999997290025977,0.9999999988260502,1.0,0.9999999996433075,1.0
9.249999999999888,0.9999850604405882,0.9999854312775049,0.9999996086316845,0.9999999979034548,1.0,0.999999994202815,1.0
9.269999999999888,0.9999972357552558,0.9999813948935223,0.9999997150211151,0.9999999971024511,1.0,0.9999999983815169,1.0
9.289999999999887,0.9999726456373583,0.99997851565543,0.9999996896332899,0.9999999959826358,1.0,0.9999999959227281,1.0
9.309999999999887,0.9996404286480622,0.9999792464878468,0.9999994864181119,0.9999999945844209,1.0,0.9999999904528813,1.0
9.329999999999886,0.9999473790179838,0.9999885478666695,0.9999993288926525,0.9999999941415307,1.0,0.9999999850066601,1.0
9.349999999999886,0.9999936688217517,0.9999852971441783,0.9999982069460724,0.9999999928493644,1.0,0.9999999996656452,1.0
9.369999999999886,0.999254207343391,0.999993049823166,0.9999958182320459,0.999999993585309,1.0,0.9999999963216535,1.0
9.389999999999885,0.999722822108783,0.9999956691065339,0.9999910160691563,0.9999999939334305,1.0,0.9999999992702726,1.0
9.409999999999885,0.9999109897765415,0.9999966224605519,0.9999836939815978,0.999999994664579,1.0,0.9999999998107736,1.0
9.429999999999884,0.9998879918800654,0.9999943815502945,0.9999766671239243,0.9999999958222752,1.0,0.9999999966103115,1.0
9.449999999999884,0.9999724684681013,0.9999862127280092,0.9999711148700232,0.9999999973730791,1.0,0.9999999964828135,1.0
9.469999999999883,0.9999349898955892,0.9999894024242053,0.9999673555973523,0.9999999988381738,1.0,0.9999999906824755,1.0
9.489999999999883,0.9999956353819996,0.9999885776475139,0.9999683831531705,0.9999999984434229,1.0,0.9999999991195931,1.0
9.509999999999883,0.9999253526765219,0.9999831394096095,0.9999690062599811,0.9999999977694287,1.0,0.9999999996629363,1.0
9.529999999999882,0.9999215604030933,0.9999847831051003,0.9999766846882743,0.9999999973030018,1.0,0.9999999998822275,1.0
9.549999999999882,0.9999975981339162,0.9999890144652959,0.9999829648360983,0.9999999969411579,1.0,0.999999999841549,1.0
9.569999999999881,0.9999979892234325,0.9999899728793107,0.9999939008436645,0.9999999952864371,1.0,0.9999999990118571,1.0
9.58999999999988,0.9999614538722881,0.9999908263103254,0.9999956790290856,0.9999999959662933,1.0,0.9999999974041653,1.0
9.60999999999988,0.9999691308937066,0.999991397131005,0.9999794277759424,0.9999999957746688,1.0,0.9999999964646058,1.0
9.62999999999988,0.9999508861637576,0.9999895838871389,0.9999795121168322,0.9999999957650765,1.0,0.9999999987180033,1.0
9.64999999999988,0.9999979473710887,0.9999940990639047,0.9999829059980527,0.9999999958264052,1.0,0.9999999998185896,1.0
9.66999999999988,0.999997462129242,0.999995677312592,0.9999818343996871,0.9999999959621189,1.0,0.999999999893463,1.0
9.689999999999879,0.9999695092124163,0.9999965763826104,0.9999807404862384,0.9999999965220709,1.0,0.9999999999107825,1.0
9.709999999999878,0.9998455377660189,0.9999972924338731,0.999980819995482,0.9999999970966336,1.0,0.9999999992587707,1.0
9.729999999999878,0.9998827088157238,0.9999978989565719,0.9999810135749012,0.9999999976024956,1.0,0.9999999996217248,1.0
9.749999999999877,0.9999977082994818,0.9999983945990767,0.9999808914199928,0.9999999980578647,1.0,0.999999998854916,1.0
9.769999999999877,0.9999987640662447,0.9999987903586796,0.9999810516524867,0.9999999982187582,1.0,0.9999999977454923,1.0
9.789999999999877,0.9999920750776816,0.9999991029012048,0.9999821160745039,0.9999999984609644,1.0,0.9999999999547029,1.0
9.809999999999876,0.9999852454465543,0.9999993487382,0.9999836072040349,0.9999999987366106,1.0,0.9999999999873879,1.0
9.829999999999876,0.9998508909717643,0.9999995311598333,0.9999853320462595,0.999999998993383,1.0,0.9999999999786393,1.0
9.849999999999875,0.9996805900214447,0.9999996706962158,0.9999872261361222,0.9999999993953725,1.0,0.9999999998433697,1.0
9.869999999999875,0.9999795905950783,0.9999997807864194,0.9999891577462829,0.9999999996882938,1.0,0.9999999999509726,1.0
9.889999999999874,0.9998808199883182,0.999999920917304,0.9999899668829073,0.9999999996386446,1.0,0.9999999995079047,1.0
9.909999999999874,0.9999078435605426,0.9999998779207644,0.9999916908809627,0.999999999728928,1.0,0.9999999990796251,1.0
9.929999999999874,0.9999889020727117,0.9999998995166006,0.9999930783106006,0.9999999998649525,1.0,0.9999999995335731,1.0
9.949999999999873,0.9999899876975018,0.9999999311014243,0.9999938653986842,0.9999999998423483,1.0,0.9999999999867661,1.0
9.969999999999873,0.9999764229519972,0.9999999533036643,0.9999950773207136,0.9999999999311218,1.0,0.9999999999774403,1.0
9.989999999999872,0.9999613165054146,0.9999999640490245,0.9999964537427566,0.9999999999977351,1.0,0.9999999999807709,1.0
