lambda_um,T_H2O
13.59000000000001,0.9999741614953505
13.61000000000001,0.999937522285427
13.630000000000011,0.9999602836924258
13.650000000000011,0.9999137250770308
13.67000000000001,0.9988725828426591
13.69000000000001,0.9961482426882632
13.710000000000012,0.9956535443152308
13.730000000000011,0.9997708397470986
13.75000000000001,0.999940999463005
13.77000000000001,0.9999688621687085
13.790000000000012,0.9999735087134087
13.810000000000011,0.9999777901877575
13.83000000000001,0.9999745925624954
13.85000000000001,0.9998480409881481
13.870000000000012,0.999525104763841
13.890000000000011,0.9999678750938703
13.91000000000001,0.9994593651098834
13.93000000000001,0.9999215466389547
13.950000000000012,0.9999551492852985
13.970000000000011,0.9999190350052657
13.99000000000001,0.999744306490098
14.01000000000001,0.9909653533465413
14.030000000000012,0.9993707375155629
14.050000000000011,0.9998720154102319
14.070000000000011,0.9998640607272666
14.09000000000001,0.9998672518314418
14.110000000000012,0.9996812213315387
14.130000000000011,0.9903178983741978
14.150000000000011,0.9982340514241278
14.17000000000001,0.976888537342599
14.190000000000012,0.9960042081587854
14.210000000000012,0.9903731962572601
14.230000000000011,0.9996777308880318
14.25000000000001,0.9998392903880728
14.270000000000012,0.9998438560236045
14.290000000000012,0.999756270755275
14.310000000000011,0.9989745632871382
14.33000000000001,0.977307596618738
14.350000000000012,0.9949317310721218
14.370000000000012,0.9933041499940592
14.390000000000011,0.9986688917981738
14.41000000000001,0.9842957579741748
14.430000000000012,0.9978841086030884
14.450000000000012,0.9996764846682821
14.470000000000011,0.9994100296822142
14.49000000000001,0.9878383221007282
14.510000000000012,0.9665328237516677
14.530000000000012,0.9777530155613178
14.550000000000011,0.9957958066353355
14.570000000000011,0.9996321800994706
14.590000000000012,0.9998300384550343
14.610000000000012,0.9998986677744782
14.630000000000011,0.9999245912330426
14.650000000000011,0.9999255788191121
14.670000000000012,0.9999268152606119
14.690000000000012,0.9998771110252767
14.710000000000012,0.9996905670120527
14.730000000000011,0.9919013888358063
14.750000000000012,0.9995260396402077
14.770000000000012,0.9998726109039716
14.790000000000012,0.9998894839680984
14.810000000000011,0.9999214434785979
14.830000000000013,0.9997934392746951
14.850000000000012,0.9976895654808171
14.870000000000012,0.9995773397328392
14.890000000000011,0.9933834169993103
14.910000000000013,0.9990112755471421
14.930000000000012,0.9961800163401944
14.950000000000012,0.9764297646596684
14.970000000000011,0.9989578060836287
